user_id,name,review_count,ga_first_name,ga_gender,ga_accuracy,ga_samples
KR2nyTod_DM_kTVgoLyGkA,Katelyn,654,Katelyn,female,99,2276
yBByHjBmvXVWOJVR5HWjcg,Stef,811,Stef,male,73,10244
GYMIDghm2k7gSTpyKNid1Q,David,801,David,male,99,381770
NBNIUJj60tVBKvWHhy3egg,Maya,679,Maya,female,95,16428
VwNhTezcwcgPMbp1UoXmTg,"Kristin Leigh",1276,Kristin,female,98,9818
AJcMGNI_3CFHfhOZfUEfBw,Amanda,1214,Amanda,female,98,64384
uU-Rk1sj478gPh6Kug1wSw,Vanessa,772,Vanessa,female,98,78451
re3AdczLFP4D7xwI6DkBNA,Vicky,2799,Vicky,female,63,23972
-0SqALqeWmInVftG_iHcHg,Jim,799,Jim,male,99,40318
JAFgOs6sMkZEE_nmwHXejw,Jenn,873,Jenn,female,98,4574
W7ze3kEq4Br2JIOPP8okNA,Franklin,786,Franklin,male,100,16604
xAyZ1xeaW9zaB1faQBNroA,Jenn,797,Jenn,female,98,4574
XHtxE4o-uziJaoOYEkvk3g,Elton,1107,Elton,male,99,4981
ms7gg62p6gEfc6-YHNaebQ,Annie,1056,Annie,female,98,24785
VjzK7jhmyC5KManY_z-x0g,Sukhraj,1200,Sukhraj,male,96,89
P4Df9eB4HAiMXn3Oz8VYUA,serina,733,Serina,female,96,498
h4o8e_Xbca2kXQO_vzOqgg,Lily,734,Lily,female,97,14077
ign-wXfFvXhgqYVTbxV3aA,Mehran,661,Mehran,male,98,2756
NeXRy1C7PxS7bvIcQ3SymA,Shannon,2799,Shannon,female,88,16433
CmG7H7BTZ_G_nv-DwyEbnw,May,821,May,female,91,11741
g8j2ci2FcvmocszcO6ypNw,Tom,1416,Tom,male,99,87429
qPGhjScyxtuHrWXN4A8VXg,Loli,1443,Loli,female,93,6251
u79JLmKzua7wxGxs1Q3Qkg,Alyssa,1269,Alyssa,female,99,8542
I9QgNF3DsgZg0xjWsIb9gg,Felicity,637,Felicity,female,99,6120
q31f3uFJsFTNFFolAQkWCQ,Jeremy,866,Jeremy,male,99,45294
k_muz40jJaiY1PVga6NDXA,Louis,1004,Louis,male,97,22473
awmRirDC7WWig6R07XZ_oA,Wakako,1276,Wakako,female,97,29
qNrHLZPurBWJzeAMkFLvvA,Tracy,696,Tracy,female,91,17935
WG3w_73scm_JUWJ_3Lgn0Q,Jack,5013,Jack,male,97,59917
tORKMQQnMJLzCEsRXQikyg,Odie,1503,Odie,male,82,198
4QnYt3YVLbARGTLm9ljREg,Bruce,668,Bruce,male,99,14681
qt3xFPEQ3kI9J7gRErQqHw,Gigi,685,Gigi,male,70,12963
2TN-jjYg98_cPNft8OJHCw,Christine,777,Christine,female,98,55857
s3kRi7b8t2sdtYcsMbqlJA,Jboogie,2564,Jboogie,male,67,3
8VPCVY70TcE353gRruotWQ,Will,647,Will,male,100,3291
GmpSEv4b0AoIFATqNBu1bQ,Heather,828,Heather,female,99,26287
K0zrsXqu55JPwT4dnvNUDg,Vincent,815,Vincent,male,99,58501
6ivd2u_gj1f42Ep5WKue4Q,Eve,1119,Eve,female,98,13786
PsQE8GI6ZybxZDUxOmrLSA,Michael,716,Michael,male,99,211741
ULK94n8lgBIG0_F1aIYhvQ,Rob,875,Rob,male,99,37066
UlWDGR0QrBbdFsVY6ugocw,Aimee,848,Aimee,female,98,4602
hXzHaGve9mRcPP30k8iL8g,Marc,700,Marc,male,99,77461
RlXfOTtpgTfcisRmukrGbw,Jenn,1706,Jenn,female,98,4574
8XlZ4F-ZhtAa_YHbhBPibg,Phuong,647,Phuong,female,71,4663
r3QexFIhBXBT99canAgVEg,Paula,1099,Paula,female,98,51503
UqkrP5O2ToeXRcYbp7okIA,Cassandra,765,Cassandra,female,98,9137
rJ5MQbmUTI5CCxUVD3HCmw,H,718,,,,
Z-1RtSKYQHmqEGpaphnygg,Rashmi,1037,Rashmi,female,95,3580
HtLCevwI6lb9Qp3BfAiVNQ,Susan,660,Susan,female,98,34211
hpw7UrWf51aaWKbaGGJ2hA,Justin,698,Justin,male,98,43826
I9vkjKs1O5Ctf5gy0ry4yg,Brenda,2677,Brenda,female,98,22551
xoUUkyCSCnDJ_hxx1NyTSw,Cobra,1256,Cobra,male,95,1006
a8QNaErKMX1GTPfBPaH-bA,Terry,655,Terry,male,79,22131
59WyVbDKkaWftg3u8DnjBQ,Anthony,708,Anthony,male,99,85303
85hUvyTE0UA7eDMI18OMOQ,Doreen,636,Doreen,female,98,4074
Uv5v7r1eN4XFsKZ2jwn1sg,Brian,748,Brian,male,99,69588
ZztSdVB-ryMbQp1amckV9Q,Cassandra,897,Cassandra,female,98,9137
nxWrhF_hyX0wwjrEkQX8uQ,Ryan,1254,Ryan,male,99,64450
RdGgH2C655oklnPT3oZJ0A,Erica,1373,Erica,female,98,19226
dCATwLTGaDZAbSFxA-4pkw,Jen,708,Jen,female,92,12060
2hMNc8G87MGYw4PomxT8AQ,Cassie,1685,Cassie,female,97,4679
j3hyELLtfNyxWAkGPN1Reg,Hannah,709,Hannah,female,99,20781
d8_DhzMGHeU5SCAqfJX6cA,Chrissie,845,Chrissie,female,96,770
pb_gZKh68AlOIHLJ1KQ9Og,Ada,660,Ada,female,91,16633
FZTkBavnUWVQRK3ULOxePQ,Greg,4624,Greg,male,99,38516
FCTEAWv-QiGr0lfvayJcMQ,Susie,803,Susie,female,98,3367
0QdwQLVxZpgy9Qb2Qakflw,Jim,689,Jim,male,99,40318
yQhbPlpPUxja-S1bTKAyFA,Robert,676,Robert,male,99,145540
Iec0Qou1MH6zk7I4y_4nrA,Tyler,1356,Tyler,male,97,19321
FFa61BoWvUTxlweWGQ1I-A,Roman,738,Roman,male,100,7094
VTiNEflp815ycyHv4cMaiQ,Sharon,804,Sharon,female,96,28436
Wxd-EKF2Z4RHZUmwQ6Eeew,A,1349,,,,
8rph_A-q3xw-jLl4Q3w4Xg,Diana,856,Diana,female,98,59982
1oJnXtkMUR6ce4rd65hLEQ,Lynn,815,Lynn,female,92,11199
t8aJIHxkutRlWMRNSvpq6w,Grant,724,Grant,male,100,19022
-khrbWmeaZDZ6hzTgJ4HpQ,Dan,678,Dan,male,97,61524
hR8LdFd3hskR0eZbuMT31Q,Tae,988,Tae,male,81,1036
4Y81J2Tdq5XAnkeYmCZ2ow,Nique,1413,Nique,female,72,139
OgYi5x02MBukfxPNFe1ePg,Colleen,1516,Colleen,female,98,5690
ir689oBNmrJXOspb4yq_Jg,Kim,1847,Kim,female,68,48002
9GCCoFw_UHiAHjZ4kygHgw,Lauren,881,Lauren,female,97,25933
pW9LvtC-hZ0PRAOUn7aZ2A,Matthew,2113,Matthew,male,100,51412
c4K55UM0pZvreFSSQUjWxQ,Nobbi,1166,Nobbi,male,100,36
ukCAVNbolx0_gaAkDYZnEA,Trish,759,Trish,female,97,3297
P5bUL3Engv-2z6kKohB6qQ,Kim,9875,Kim,female,68,48002
vTugBdYg34rX4KvGpzBrNA,Sonya,652,Sonya,female,97,4560
WMS7LyRSINc1moEgDYDo1g,Mariko,643,Mariko,female,88,520
cSvwgRq74ElhrE6AQEm3DQ,Dee,855,Dee,female,62,8876
AFCSE7BT3FGle35em1WWVw,Pat,787,Pat,male,61,21786
e7V5B3xq3rRNxmABwFKqVw,Kedar,1367,Kedar,male,99,1122
ZaWbwSvAH5eOsQVxZ4wmLg,Lin,906,Lin,female,58,6456
nT9hrb0nJ0CIox17zsyd9w,Jason,883,Jason,male,99,76567
-ycSxNIXm1IcfMbbTItRCA,Katie,761,Katie,female,99,27554
IcdxwCBX6rNHwlcFJEVVtQ,Hilary,1167,Hilary,female,80,3076
-dw8f7FLaUmWR7bfJ_Yf0w,Sui,788,Sui,female,59,266
3wFA8MfvpvTlxANnnJCz-w,Heather,728,Heather,female,99,26287
0juzbrgcLHqobdK-OZAyiw,Daniel,1210,Daniel,male,99,257742
Lu8y2ayxVlAzuJEVfVcH4w,Rebekah,2323,Rebekah,female,99,2848
7IV3JXTXufasWNSkDEdrcQ,Benjamin,734,Benjamin,male,99,50718
Y0DSxhhChQwzoQsLeDuvRw,Tim,1243,Tim,male,99,52554
4CA-qAu_Pbyn84JcNZnN-g,Samantha,1046,Samantha,female,98,35715
T0HWgeviH7722ZJpWFrB4Q,Nina,1180,Nina,female,98,42386
NOs3g2KLfNvuc9dDWy3syg,Howie,691,Howie,male,98,370
5UDpc2CMOgbf3GePS6SGVA,Christine,1237,Christine,female,98,55857
OKX-V5j_qfuOebeHeWGrHg,Paul,2098,Paul,male,99,140849
8YaRW6wCKTm12Y87vdOp6g,Audra,873,Audra,female,100,4673
c_zD6u1USfv3FI6wg1T9JA,Troy,858,Troy,male,99,7393
itXMelaTleEjLIFWCJtnwg,Christina,1620,Christina,female,94,36391
F6Z7c6rEQETYEU_g2n6C0Q,Michael,788,Michael,male,99,211741
sgO-W7YX6ZHeNHQFOl3nGA,Jason,671,Jason,male,99,76567
AhtrCtx93r9DW13RdE_XAw,Anna,681,Anna,female,98,184558
RQR-bncvVssevK_WIPWvCA,Emily,740,Emily,female,98,36641
HQG3no8C5U31z-k1MaYCqQ,Allan,691,Allan,male,99,15490
RORrWniaUl8nseq47oLOyg,Emily,663,Emily,female,98,36641
d3i582wefTonNg8DB9WKqA,Shannon,773,Shannon,female,88,16433
758g6NGLp9deCbvowz62Ww,Jennifer,715,Jennifer,female,98,88317
fG7E6EO-Op2gKX5OsXrF0w,Sara,667,Sara,female,98,153041
6SK_vCkbIFC8xQ-vSSoK4A,Jon,1047,Jon,male,99,32478
0JgjdJUgsMxh8U9-RWSomw,Stanley,699,Stanley,male,99,9310
HYQoxBC1y1DGPq6pGP09Tw,Matt,1967,Matt,male,100,57301
vRjVhl3ONG2GfWY4NXJZbQ,Dan,641,Dan,male,97,61524
c2BbxDdn6QTy33682gQDvQ,Ju,923,Ju,male,55,4734
YTdNcIWAt2nEzZ7NY-fniw,Jeff,754,Jeff,male,99,46165
rBxP2oM6-KF23iTgdOmYug,Byron,669,Byron,male,99,4290
TJoILHOxI_K5kJUye0BtbA,Mot,677,Mot,male,78,196
LFZn7jtMpFuAyVg8n8LPqA,roderick,766,Roderick,male,100,8107
PgrCdD3iPgYzXxO8QsMnew,Jessica,1217,Jessica,female,98,115595
_l-iAhD0N_GVIvFJqq0brA,kristin,645,Kristin,female,98,9818
YEk-6rfOCLmEA7Cu-u8xmw,Angie,940,Angie,female,98,17869
3JgcaZf9MLt4Q5hbZ6Pwxw,Kaylin,903,Kaylin,female,99,3705
X2uF3C3YBD24xcgKA104Sw,Catriona,783,Catriona,female,97,401
DKIz_c_cK1pMcxIuPIK3bg,Robert,753,Robert,male,99,145540
iztl5NRH01qvWA0LEICw8Q,Daren,1758,Daren,male,97,2441
CRlIhFoFQZQPw0GAU65YsQ,Johnny,828,Johnny,male,99,26859
txu_KwZOGYG6O3yYHjztbg,Cheyne,1107,Cheyne,male,83,103
zMEdR4h7FHNExwQLKvPP8g,Kristen,651,Kristen,female,97,9419
NcIVAyjpdXVNomQej-bATA,Amy,1141,Amy,female,98,42632
6XCZoufB_S-sY6vsxMGd8Q,jason,713,Jason,male,99,76567
N1ZCuhN0EFevaIfn6uRTNQ,Alexandra,2062,Alexandra,female,98,53680
cJVqHvDLN9g3GE4VfxDbZQ,Liz,719,Liz,female,98,16248
F7vgCzNV-cSGvTn4szQDuQ,Sam,964,Sam,male,85,93540
xwBDKSzM5QCAMpr2sHjDKA,Neil,660,Neil,male,99,16868
irkRHMqg9oSt7lv3OSiNkA,Kat,898,Kat,female,95,7587
vJ9GXhmGZhpZA_HSt4VhGA,Tiffany,1163,Tiffany,female,98,18036
CwgXzTGZOOI_8gA05aKM7Q,Michael,809,Michael,male,99,211741
7LmJ87EijrHcoYRu9WgoHg,Jack,1050,Jack,male,97,59917
RvR05MnF76MnIjo32zFiFQ,Joyce,798,Joyce,female,97,17454
qUUMmANmVRuQxagzH8irhA,Raquel,698,Raquel,female,98,30959
w-w-k-QXosIKQ8HQVwU6IQ,Anthony,2740,Anthony,male,99,85303
YoaQY0EZmhYCgTLtz5sd2w,Kim,1421,Kim,female,68,48002
sS8FvqVkF7HoT022ptEV3g,Jacquee,867,Jacquee,female,100,22
DCnqvmdvbu04hTAv7DX-Mw,Alice,642,Alice,female,98,40209
-8lbUNlXVSoXqaRRiHiSNg,Yuri,1481,Yuri,male,81,8959
-PbPi3wYwpLHs6bM7pwFrA,Ann,720,Ann,female,97,23825
xhJBOPO5rYnvjhCNce4OHQ,Aidan,791,Aidan,male,100,49291
Bezh6tDmCrL0-SnsV6CneA,Irene,1210,Irene,female,98,30206
YslR3U1iwphOFYqvwSZ4cQ,Ashley,713,Ashley,female,84,40088
x2-TP8fd4G0OqkgDyKt3IA,Elaine,932,Elaine,female,98,15147
i-DWCn1Xk5-exHi0mBDO1g,Esther,1616,Esther,female,98,27258
Et0qEP5K0oTCpAZ0aULmpw,Khalid,1287,Khalid,male,98,38010
iQbqQwF6ttvdMbpbqEGIaQ,Ninja,1296,Ninja,male,71,675
fyS8H0BNDv5du_X7ttUEqQ,Shannon,876,Shannon,female,88,16433
-Hxvjz-t5ttsuH6H1osA4A,Susanna,639,Susanna,female,99,8003
jj0t-2qLGl2g_odLBjxKOw,Laurice,759,Laurice,female,88,151
ylnlAS9bCbxEcPRfxuhJCQ,Mark,964,Mark,male,100,48064
XVP0dQV-BsXKzp2KN214dg,Jess,901,Jess,female,83,12831
wB8ATiDKotKsP-jEPJgwtw,Chris,677,Chris,male,93,163699
kSyhGgF0uuFDleLcgyTSgw,Latisha,718,Latisha,female,100,6428
cD_hpkvErXCyQHBQzv8KYQ,Atif,644,Atif,male,99,3827
VCMYANRTxn1euOqZgB4dEQ,Marissa,625,Marissa,female,97,5194
GYoYKIlYfxh7JmEReCxIig,Sarah,1059,Sarah,female,98,127402
AbMjnKOwg736fcIu8apuyQ,Michael,2867,Michael,male,99,211741
aUhcscNphAJQlZe1R_WRow,Vincci,880,Vincci,female,78,27
DGszSnRNWoAOtD8WGf9wpg,Kevin,917,Kevin,male,99,140160
bjs9yz6OJ4kg4Z5RvlrmHg,Mary,656,Mary,female,98,76726
hIlQOXn094Q205B_vu7Sjw,Boon,848,Boon,male,85,538
Xf5KPJimu8cLFndTL8WPJQ,Mansi,1128,Mansi,female,93,1401
wd3xoNaDLib8dhQ7BxUl6g,Stacey,1175,Stacey,female,95,9859
yR731OlfuI4585U4_HhHlg,Chris,800,Chris,male,93,163699
hQYc90YPvI5WAhxUF4Bo5Q,Jeff,1258,Jeff,male,99,46165
g5qD10shooDJEPjt6miMrw,Lyn,1141,Lyn,female,94,3291
s8nkbQAlrVPfg1u4anGKtw,Kelly,1556,Kelly,female,88,48305
bh9izcnhZixZjju_cggv4A,G,953,,,,
hq6wwhgImByBXH4bnyY59Q,Justin,854,Justin,male,98,43826
6PEIKIibsT3NkG1THRfJPg,Danielle,623,Danielle,female,96,32183
D5uMny1pAVWhNGDvFDPp8g,DeathandFood,695,,,,
siSrMiAD_xaGUT9xATTZKw,Rachel,815,Rachel,female,98,41104
Y6XH1iNsuuGAcO5nODI6rg,Michael,1942,Michael,male,99,211741
moNhelvHfXSh2BtlpGiDvw,Kristy,1620,Kristy,female,98,4229
WoeltQJcPLA0_Lvhg25gsQ,Edward,763,Edward,male,99,24073
cyJsilA4llNkwFYOCLSIzw,Helen,821,Helen,female,98,23138
ytWFR6cNNhKYVlFdQjkOww,Sarah,772,Sarah,female,98,127402
oSN3M4_WKdlTsnpgqPDiBg,Steph,1892,Steph,male,52,13681
oNeyHF8MKilKZOUENpTk3Q,Stacy,680,Stacy,female,92,8063
qLdaHR8V5Fcodr2ioytSjg,Terry,729,Terry,male,79,22131
AkOh7K7HcLg7J1Aiq9mj3w,SuzAnne,627,Suzanne,female,98,11294
IKbjLnfBQtEyVzEu8CuOLg,Erica,794,Erica,female,98,19226
ynRkJSonX8Unc5-uk3cw1w,Michelle,1032,Michelle,female,97,66957
Hm0diOkWwpo9zotlJlqMUQ,May,1622,May,female,91,11741
s1Hsu9cFf5qJym5-ujO2MQ,Joanna,739,Joanna,female,98,34331
ukJIYNNYujvZa5bO4ONvPQ,Alice,824,Alice,female,98,40209
pQ6jXAENt9gUHqQvXl4DTg,Faye,1475,Faye,female,86,2603
o2nV6JuhnaEyPE0k2M1y0Q,Hu,1258,Hu,male,74,845
ENtSjbekFHjltp2TFkstHg,Hector,692,Hector,male,99,17693
i6pCe_ObrsIniB8n1Dp9pA,Jackson,640,Jackson,male,98,9218
xHI0MUS26PbAs92LYWKvTA,Joe,690,Joe,male,97,69132
-Nfj4XjcHOZqQ88pDJIs4Q,Kelly,983,Kelly,female,88,48305
PU5QaMADa6N_9ZoQ04ZjOw,Zachary,745,Zachary,male,100,7365
t3cu9DxXtGyaPIWNvPOXxA,Tiffany,1115,Tiffany,female,98,18036
1g_ajkmxzivqpY8E9s9sgQ,Erich,640,Erich,male,99,4930
f8W2Qv9QosVaP-dRQwLEyw,Schel,1834,Schel,male,56,9
1wE7oHKgNOLPM0QWS3jm9w,Ed,2133,Ed,male,98,12795
NPoMCxJOTIkH71nuR5flRQ,Wellington,651,Wellington,male,100,5189
rgJxEl4WupEqwhN0z5yBcA,Jordan,621,Jordan,male,88,35943
9GhiQOLaM6ZGrrFG-SppwQ,Bryan,1568,Bryan,male,99,27027
7O5VR81Zv-fp2vsqPaxafQ,Taryn,807,Taryn,female,100,10736
5AyaCHkJaeMLmjzu-NwZyQ,Frank,764,Frank,male,99,66241
nTMDc79EKMPa8lK79qg88g,Richard,717,Richard,male,99,97659
lJsm_zrbNSoiqQfAWYH2-Q,Sandie,641,Sandie,female,95,1364
6tbXpUIU6upoeqWNDo9k_A,Ken,989,Ken,male,98,28348
RqR1bGDgdOPyHDnI73LeFw,Marc,1376,Marc,male,99,77461
lpKxWDfrMXXhoZANpwPYaw,Tamara,735,Tamara,female,98,23626
Cc1nCwhvA7UxsRnBE-FLCQ,Nichole,865,Nichole,female,97,2484
8Zocr6jVED5JQEBvqwEBZw,Pasquale,1693,Pasquale,male,99,15771
Fsi2EBMAS6iTZ5TVnKnevA,Al,1183,Al,male,91,15506
Xe_YZP3xz_JsSaQq8czlgg,Sonya,1293,Sonya,female,97,4560
m0Lo60hQAkZC8rUrx5do4w,Troy,770,Troy,male,99,7393
0BypTx7HWe0beJHHXMr9Bw,Judy,672,Judy,female,97,10437
CESIxRplQxxE0ruEXrrVSg,Diane,915,Diane,female,98,17672
7NeuNizIMb6lB0VoDLNrjQ,Janet,1288,Janet,female,98,16535
FSRYmOKhDiwbokaRIV16VQ,Joseph,689,Joseph,male,99,63161
EpAkqFJLjztmlAscrTfh_Q,Risa,783,Risa,female,90,1174
IwHLuykqqmGVNHJ_UCwXWg,Marqus,3837,Marqus,male,100,42
CHV3OXUzMbMDZ5A07UGO5A,Helen,1075,Helen,female,98,23138
XX1zm34nF9OS70WGAC6pEQ,David,891,David,male,99,381770
3mhdWROwjuXm5RlH-VuwHg,Grace,1048,Grace,female,100,25751
aToXreIHebl82eiRptU1-Q,Rodney,649,Rodney,male,99,5408
JXt_vd2l_SkhFZdablieUg,Charlene,1026,Charlene,female,97,8272
vH8aclcD2T8X-dvMG11Ipw,Jeff,719,Jeff,male,99,46165
GSMBpnEny1cR12yPIwO0Dg,Cindy,1023,Cindy,female,98,42419
9fe41Vmw245Eho1PghHHKw,Amy,1514,Amy,female,98,42632
QjNjVF-ZdWr-P4zUzXwpVA,Jessica,1244,Jessica,female,98,115595
XHuNSjrPA3Vyi7n4iVhZaQ,Maria,1116,Maria,female,97,245074
DqvPZh-crUdz4vN4tuVw-Q,Chelsey,849,Chelsey,female,100,29973
GGSfLyM88SbFGhnm46ykXQ,Coco,945,Coco,female,60,11278
qgLwRvE6JkK_KnbuT5AKmA,Marcus,2490,Marcus,male,99,25073
g5JvNSSkz6q04uvDcqSU_g,Shannon,1084,Shannon,female,88,16433
0wYuREI8lQncPuDw5ztWIA,Ciara,1284,Ciara,female,100,13403
9oAk1mL3fzC_2ixGcSkp3g,Michael,705,Michael,male,99,211741
eipO40vDyfHFXug2ElJ7Yg,Arthur,793,Arthur,male,99,20561
nwhBcly3mJKHUPMrg0rttw,Donna,716,Donna,female,98,18923
_Ud2sCb9hXFaKudsvz5mpw,Karey,664,Karey,female,81,135
F1iqe4P-wgJ2zBHgZqtXUA,Lisa,1167,Lisa,female,98,75562
wZPizeBxMAyOSl0M0zuCjg,Jess,4697,Jess,female,83,12831
B-s-8VUnuBjGTP3d01jsyw,Allie,2299,Allie,female,94,2540
DZ_5D_HjEDx7RSLAYoWm4A,Dave,646,Dave,male,99,53006
2-qk8ijAEjYszDZXwRmbQA,Brad,1188,Brad,male,100,15977
h-Xe17qy0CRx4AZavazJiw,Jennifer,634,Jennifer,female,98,88317
7edHxOKYn5UwGXafHGRlAw,Robert,881,Robert,male,99,145540
XDnlriVXnZgFYXHqphBJ3g,Kristen,694,Kristen,female,97,9419
UuIr2WKA0gZRyRvWIlAduQ,Danielle,1315,Danielle,female,96,32183
B1829_hxXSEpDPEDJtYeIw,Jin,1211,Jin,male,72,4739
6AKefJkxjEulK4TkmrLyEw,Allan,797,Allan,male,99,15490
RR-hNSxTUs4CSkGQZLEWyw,Jamie,692,Jamie,male,62,29424
CMdFQ0y0zvzBS2x6tjZcWA,Elizabeth,841,Elizabeth,female,99,44677
_U9qCns_80YNfoSedKgzdw,Carla,700,Carla,female,98,48614
NsKJ7A1hSZ1XUdHui6bDSg,Steffanie,762,Steffanie,female,98,291
DVnDB6C2m5xqEFnjfwCdDA,Chuck,835,Chuck,male,99,7096
9ZT191GsJ7J_kF9AAcfwKw,Abigail,635,Abigail,female,98,7631
NtaJYAQAlqI9IaBak_6biQ,Sophia,638,Sophia,female,98,12814
uCNgCZCuo07ew0sWPB1z7g,Nicola,768,Nicola,male,81,36692
-_yEJzliiEXpzlAh2vf6pA,Roxanne,717,Roxanne,female,99,3700
PPQd20F20eIWBdnrf2iArg,Gary,638,Gary,male,99,34244
W0TobKzkaqtOZpIe0CrENQ,Barbara,906,Barbara,female,98,58381
63hpZgj7peTKizDs4zeKZA,Teresa,1199,Teresa,female,98,35574
osM4Ssqj-w-JTXGVe7TTuA,Alicia,932,Alicia,female,98,29319
xT7RQksnkdGnDiu9EiPsWw,Michelle,709,Michelle,female,97,66957
MxnNT3MSGco7hQN6-pCNow,Anya,816,Anya,female,99,12849
mtVsTE9pyOsY2xCuRRFCvw,J,1541,,,,
CNaHLXC45cR07vtDeFYeww,Paul,709,Paul,male,99,140849
9OR0X4T6JjvzLTW6-XZq8g,John,921,John,male,99,219085
jiYr5y9M5oj5cKT4o_Bkvw,Reba,747,Reba,female,91,314
B4cJvWuf59j7XlTdexnVZw,Marc,814,Marc,male,99,77461
Qx-5FRNpL14H2TtIKmB1kA,Robert,1239,Robert,male,99,145540
K6Z1NU_ofX4yiUqWtV1jNA,Ken,703,Ken,male,98,28348
oDa9wgyowQiKkgTG9cPNJw,Pamela,1243,Pamela,female,98,26501
y94FS7iXvZp9QISUc0F__Q,renje,1202,Renje,unknown,50,2
HsTEfv2QiJBI1VclnVsxnQ,Shannon,704,Shannon,female,88,16433
4qJME-01inmlf4ysMKPeNg,Alison,783,Alison,female,93,14178
WIhrdYTVpkVmkW3Ltr-fVA,Black,771,,,,
dLuNvprTH04p6ZNCyjIq9g,scott,857,Scott,male,100,48262
ef5CX_TZGvX_AXMtSWF2qQ,Cheryl,758,Cheryl,female,98,11938
-g3XIcCb2b-BD0QBCcq2Sw,Lisa,1000,Lisa,female,98,75562
_pBzBgtCTN9PNUPfgPDI8A,Trina,2368,Trina,female,98,1814
XkLK2iBsgqF6mWwDfRgqqQ,Song,1525,Song,male,100,74
pF7cTPM1wBAJV4us8AjfrA,Louise,657,Louise,female,97,19170
5gbLsciKwh3yw9pRAaiV-Q,Nanette,1098,Nanette,female,98,776
Ba_cWbzh2Wghm9runQ0WUQ,Lei,631,Lei,male,59,2374
njJjEOLRTo03Fwp4jg_Jpg,Tiffany,1062,Tiffany,female,98,18036
xtnxQ-61hHrkYZ3fa8OCAg,Erin,874,Erin,female,96,16296
gOPm2yoe38_OM6x4NIwLEw,Gfiddy,820,,,,
53NQU3w_AASJLBY7dkMdfg,Raechel,1032,Raechel,female,97,111
9G8EyOAEv5mfSOdsbrIF7A,Jin,1158,Jin,male,72,4739
84lcVCz48xx5Jpfi4rB2Zg,Queen,654,Queen,female,100,3667
kp1SDNjwwBPFmdF1kadRmw,Sherry,1000,Sherry,female,94,7006
gfR80SvOyWL45S8vPMZxNw,Andrea,907,Andrea,female,54,161059
EOpLn0OaFDGE2gheh7PfDw,Kristen,630,Kristen,female,97,9419
rTyn3YHLhXyIJwRfqeRxEg,Marin,1394,Marin,female,61,6161
vOG9YFFFn_OMyItk4WEebw,Judy,729,Judy,female,97,10437
HRDMrNeb7EZhQKTBZaVesA,Roxanne,805,Roxanne,female,99,3700
nr35WjC-YI0dFcsnW33Szw,Virginia,849,Virginia,female,98,14661
FfUvoqoM-sK2YrCyVfj_uw,John,843,John,male,99,219085
BI4lPhrUpmEySIJUywjIjQ,Dee,1587,Dee,female,62,8876
YsLO27XZBiEennSx9OV0Fg,Marcus,637,Marcus,male,99,25073
Agmc_I-sCsw0RFKKdmJI8g,Nicole,741,Nicole,female,98,65299
EsPErKV3vyeXabGT4kpHIQ,Kris,685,Kris,male,72,16310
Lb37hatAjI3fgHEh2lMNEw,Josh,1319,Josh,male,99,33942
QtT8tBXKhZI3Ehe4oUfbGw,Jennifer,1157,Jennifer,female,98,88317
o8Lo2pvM19nyYPBBycgSVg,Cydney,760,Cydney,female,96,165
SFBfsySKt-Rb5aBovef78w,Jen,1139,Jen,female,92,12060
Qd5GyT45vcCydR2mM9dcmg,Laurence,654,Laurence,female,90,21237
7fZu8ud7JXFthU0jPxVf4g,Warren,1314,Warren,male,99,5767
K5Eud0UrF9l9piKWBFmYvA,Todd,705,Todd,male,100,11557
S0mlhV4mugOh4j7l4ixyKQ,Jaire,1139,Jaire,male,76,25
TOj5yZZEwS3J3fLgo3V3yQ,Kelly,1117,Kelly,female,88,48305
fQcfRZkcOO-MXFYD5umf2w,Alan,1562,Alan,male,99,44635
Q1jSXhDdn_H77WqXL6WICQ,Ryan,966,Ryan,male,99,64450
zQxDUhxKOHdZygnNRZ-4ng,Tiff,1344,Tiff,female,92,540
DHdmsYIxu-_i89u1mAc7FA,Nektaria,752,Nektaria,female,97,117
psvC7bj9A5Sn0NU3QVvE8Q,Daniel,1703,Daniel,male,99,257742
lMY8NBPyzlPbbu-KBYfD9A,Christy,1388,Christy,female,93,7164
woZhhAj9QrzMYBJ8M7uJFA,John,1257,John,male,99,219085
Amc7J0F3KeAKzOOQrlpqog,Lesley,1224,Lesley,female,87,5457
vF_63_AW2iAleOeVkGjjwQ,Victoria,897,Victoria,female,98,33384
diDXW06J_Llz_Q8gY2bfZw,Chris,1266,Chris,male,93,163699
7UYkPrdGE2w2GCTaCZF95Q,Jennifer,961,Jennifer,female,98,88317
R8sHBNWREzNUZys0NFFq6A,Evan,746,Evan,male,97,11083
82ViORACpkJHfkElf9iZww,Christine,788,Christine,female,98,55857
LGa1GmTItb4bu6HI7KPKfA,Les,993,Les,male,86,3278
crg97ztpsfvf6VQ0y8Nx1A,Katie,1089,Katie,female,99,27554
mYvZwQ3T5JzqwOyURQWA_w,Jennifer,715,Jennifer,female,98,88317
ke0wwp9Dx5CVUWP18keLag,Marilynn,1311,Marilynn,female,99,154
m1wo8yvaTLLhaILpHNLinA,Caroline,765,Caroline,female,98,47275
pa86Mfdc8SEmFJavReMDaA,"Shirley M.",1373,"Shirley M.",female,100,8
